Provider,TotalClaims,TotalInpatientClaims,TotalOutpatientClaims,TotalReimbursed,AvgReimbursed,TotalDeductible,AvgDeductible,UniqueBeneficiaries,UniqueAttendingPhysicians,AvgPatientAge,AvgHospitalStay,MostCommonState,Sum_ChronicCond_Alzheimer,Sum_ChronicCond_Heartfailure,Sum_ChronicCond_KidneyDisease,Sum_ChronicCond_Cancer,Sum_ChronicCond_ObstrPulmonary,Sum_ChronicCond_Depression,Sum_ChronicCond_Diabetes,Sum_ChronicCond_IschemicHeart,Sum_ChronicCond_Osteoporasis,Sum_ChronicCond_rheumatoidarthritis,Sum_ChronicCond_stroke,PotentialFraud
PRV56151,87,0,87,17780,204.367816091954,110.0,1.264367816091954,42,4,72.79310344827586,0,54,26,28,20,7,8,20,42,54,24,19,7,0
PRV56152,18,0,18,6620,367.77777777777777,20.0,1.1111111111111112,15,9,72.38888888888889,0,54,4,9,4,4,5,5,14,10,4,1,2,0
PRV56153,9,0,9,1410,156.66666666666666,0.0,0.0,9,6,70.11111111111111,0,54,4,6,4,2,5,6,7,5,0,3,0,0
PRV56154,19,0,19,4350,228.94736842105263,0.0,0.0,19,6,71.36842105263158,0,54,3,13,8,3,5,7,12,16,4,7,1,0
PRV56156,69,5,64,46620,675.6521739130435,5490.0,79.56521739130434,46,16,70.44927536231884,5,54,22,39,27,10,15,32,48,52,24,30,4,0
PRV56157,38,0,38,13840,364.2105263157895,0.0,0.0,32,5,71.92105263157895,0,54,12,16,12,1,9,16,19,25,7,12,3,0
PRV56158,38,0,38,5930,156.05263157894737,40.0,1.0526315789473684,24,16,71.23684210526316,0,54,17,20,8,4,7,18,20,24,14,5,0,0
PRV56159,30,0,30,7160,238.66666666666666,350.0,11.666666666666666,29,2,74.73333333333333,0,54,7,16,14,6,7,14,21,19,5,9,2,0
PRV56161,47,13,34,105640,2247.659574468085,13186.0,286.6521739130435,37,15,73.36170212765957,13,54,24,26,22,6,17,31,37,37,19,14,4,1
PRV56163,7,0,7,3180,454.2857142857143,80.0,11.428571428571429,6,5,65.14285714285714,0,54,3,3,3,1,3,4,4,4,4,1,0,0
PRV56164,27,0,27,5570,206.2962962962963,0.0,0.0,27,22,70.70370370370371,0,54,7,15,11,3,8,11,21,18,4,9,1,0
PRV56165,19,0,19,12810,674.2105263157895,50.0,2.6315789473684212,13,5,68.26315789473684,0,54,5,9,5,0,6,7,12,14,5,7,0,0
PRV56166,8,2,6,8720,1090.0,2136.0,267.0,8,7,77.5,2,33,4,4,4,0,3,4,5,6,1,2,1,0
PRV56168,1,0,1,20,20.0,0.0,0.0,1,1,69.0,0,54,0,0,0,0,0,0,0,1,0,0,0,0
PRV56169,22,0,22,7350,334.09090909090907,0.0,0.0,17,19,77.22727272727273,0,54,8,6,7,1,5,11,15,12,8,9,1,0
PRV56170,18,8,10,73370,4076.1111111111113,8544.0,474.6666666666667,16,11,70.88888888888889,8,54,10,9,9,5,3,9,11,14,1,3,2,0
PRV56171,15,0,15,1140,76.0,10.0,0.6666666666666666,12,4,65.4,0,54,10,10,6,3,4,7,11,14,3,4,2,0
PRV56172,11,3,8,31140,2830.909090909091,3204.0,291.27272727272725,11,8,61.45454545454545,3,54,1,4,5,2,1,3,2,7,1,2,0,0
PRV56173,44,6,38,106720,2425.4545454545455,6568.0,149.27272727272728,37,26,70.27272727272727,6,54,12,25,18,9,13,19,28,36,19,13,6,0
PRV56174,10,1,9,3550,355.0,1068.0,106.8,10,7,66.0,1,54,3,4,6,2,3,5,7,7,6,3,0,0
PRV56176,21,0,21,7960,379.04761904761904,250.0,11.904761904761905,15,5,71.71428571428571,0,54,7,13,8,2,9,9,11,15,9,10,1,0
PRV56177,18,0,18,2600,144.44444444444446,80.0,4.444444444444445,10,6,70.05555555555556,0,54,7,9,3,6,8,13,8,11,7,6,0,0
PRV56179,8,1,7,9950,1243.75,1068.0,133.5,8,3,63.5,1,54,5,7,6,0,4,5,7,7,1,1,3,0
PRV56181,12,0,12,4550,379.1666666666667,0.0,0.0,9,1,68.08333333333333,0,54,6,5,3,1,3,7,8,11,7,7,2,0
PRV56182,51,0,51,13590,266.47058823529414,170.0,3.3333333333333335,44,6,71.92156862745098,0,54,21,35,17,13,23,23,30,41,17,20,2,0
PRV56183,23,0,23,4240,184.34782608695653,0.0,0.0,19,4,69.8695652173913,0,54,9,15,14,1,6,9,16,16,3,5,1,0
PRV56184,18,0,18,2730,151.66666666666666,130.0,7.222222222222222,9,5,63.333333333333336,0,54,4,10,13,6,4,16,13,12,5,2,1,0
PRV56185,7,0,7,530,75.71428571428571,100.0,14.285714285714286,7,2,65.0,0,54,3,3,3,0,0,2,7,3,1,2,0,0
PRV56186,12,0,12,2660,221.66666666666666,0.0,0.0,10,2,59.916666666666664,0,54,6,7,2,2,3,7,9,9,4,5,2,0
PRV56187,18,0,18,4970,276.1111111111111,110.0,6.111111111111111,14,2,71.33333333333333,0,54,4,9,1,1,5,8,11,12,5,6,0,0
PRV56189,6,0,6,960,160.0,0.0,0.0,5,2,66.16666666666667,0,54,3,1,0,0,1,3,4,5,1,2,0,0
PRV56190,6,0,6,790,131.66666666666666,60.0,10.0,4,2,72.0,0,54,4,4,5,0,2,6,4,5,5,2,1,0
PRV56191,62,0,62,20710,334.03225806451616,400.0,6.451612903225806,37,4,68.25806451612904,0,54,20,23,16,8,16,21,38,32,11,15,1,0
PRV56193,14,0,14,4880,348.57142857142856,100.0,7.142857142857143,12,4,74.35714285714286,0,54,6,4,5,4,4,10,12,13,4,2,1,0
PRV56194,8,0,8,2170,271.25,0.0,0.0,5,3,64.375,0,54,6,6,1,1,4,5,6,6,0,1,3,0
PRV56196,6,0,6,740,123.33333333333333,0.0,0.0,6,3,76.0,0,54,3,3,3,0,1,3,4,3,0,0,1,0
PRV56198,21,0,21,6500,309.5238095238095,0.0,0.0,12,2,68.04761904761905,0,54,11,14,4,3,7,11,15,15,4,0,0,0
PRV56199,16,0,16,2600,162.5,0.0,0.0,13,1,69.25,0,54,7,11,2,0,3,10,10,14,6,8,1,0
PRV56200,58,0,58,12600,217.24137931034483,0.0,0.0,41,3,72.43103448275862,0,54,24,35,32,13,20,29,38,49,18,18,5,0
PRV56201,3,0,3,120,40.0,0.0,0.0,2,1,82.33333333333333,0,54,2,2,1,0,0,2,2,3,0,1,0,0
PRV56202,1,1,0,10000,10000.0,1068.0,1068.0,1,1,85.0,1,54,0,0,1,0,0,0,1,1,0,1,1,0
PRV56206,31,0,31,6240,201.29032258064515,80.0,2.5806451612903225,30,19,72.64516129032258,0,7,8,17,8,5,5,13,16,24,12,14,1,0
PRV56207,95,3,92,89520,942.3157894736842,3584.0,37.72631578947368,92,47,75.72631578947369,3,10,40,60,42,16,32,40,68,71,41,30,7,0
PRV56208,67,0,67,25610,382.23880597014926,0.0,0.0,66,26,72.55223880597015,0,10,27,45,28,12,15,32,52,49,21,17,4,0
PRV56209,189,0,189,57370,303.5449735449736,330.0,1.746031746031746,186,114,74.55555555555556,0,10,79,118,90,30,65,80,144,145,48,63,20,0
PRV56210,150,31,119,254720,1698.1333333333334,33378.0,222.52,144,40,73.52666666666667,31,41,67,93,72,24,47,76,107,119,50,50,11,0
PRV56211,83,0,83,23700,285.5421686746988,410.0,4.9397590361445785,83,60,72.55421686746988,0,10,28,47,31,8,24,33,55,64,23,24,5,0
PRV56212,17,0,17,5360,315.29411764705884,0.0,0.0,17,14,70.82352941176471,0,10,8,9,8,3,5,7,14,14,5,4,1,0
PRV56213,643,0,643,161060,250.48211508553655,1830.0,2.8460342146189737,355,21,73.31259720062208,0,41,221,340,239,79,146,273,411,452,179,184,55,0
PRV56214,3,0,3,710,236.66666666666666,0.0,0.0,3,2,69.0,0,41,0,1,2,1,1,1,2,2,0,0,0,0
PRV56216,481,0,481,157910,328.2952182952183,1570.0,3.264033264033264,352,60,73.11434511434511,0,42,202,265,210,85,149,216,352,371,124,160,36,0
PRV56217,45,0,45,9920,220.44444444444446,0.0,0.0,37,27,74.64444444444445,0,42,16,22,13,5,7,15,29,28,14,12,2,0
PRV56218,118,6,112,59160,501.35593220338984,6618.0,56.08474576271186,103,49,72.7457627118644,6,42,45,58,48,24,43,55,79,82,36,41,15,0
PRV56219,277,4,273,116970,422.27436823104694,3744.0,13.565217391304348,98,6,72.59927797833934,4,42,123,160,113,45,98,123,207,216,82,119,8,0
PRV56220,15,3,12,18610,1240.6666666666667,3204.0,213.6,14,11,68.13333333333334,3,42,5,11,8,3,6,6,13,10,4,3,1,0
PRV56221,305,18,287,228340,748.655737704918,19684.0,64.53770491803279,213,49,71.12786885245902,18,42,119,168,115,20,94,124,223,233,110,90,28,0
PRV56222,101,0,101,24770,245.24752475247524,370.0,3.6633663366336635,72,7,70.83168316831683,0,42,48,62,38,23,33,43,79,75,36,31,14,0
PRV56224,111,4,107,68950,621.1711711711712,4552.0,41.009009009009006,101,64,71.76576576576576,4,42,37,68,46,21,34,49,75,85,35,38,8,0
PRV56225,588,50,538,761100,1294.3877551020407,53522.0,91.17887563884156,312,9,72.79761904761905,50,42,238,339,220,112,166,221,395,453,178,137,51,1
PRV56227,26,1,25,8820,339.2307692307692,1088.0,41.84615384615385,24,13,73.65384615384616,1,42,13,19,8,4,5,16,19,22,12,10,3,0
PRV56228,262,0,262,65670,250.64885496183206,710.0,2.7099236641221376,149,48,70.29770992366412,0,42,97,141,85,19,69,116,190,201,109,90,22,0
PRV56229,13,0,13,4440,341.53846153846155,0.0,0.0,12,5,68.3076923076923,0,42,1,9,3,1,1,6,12,13,6,3,1,0
PRV56231,270,32,238,408720,1513.7777777777778,34776.0,128.8,198,23,71.03333333333333,32,42,120,150,112,37,72,116,195,187,95,108,23,1
PRV56232,35,0,35,9780,279.42857142857144,0.0,0.0,34,27,72.0,0,11,18,21,16,3,6,15,24,25,12,9,5,0
PRV56233,98,0,98,32890,335.61224489795916,110.0,1.1224489795918366,42,3,75.1734693877551,0,42,35,65,32,7,40,41,82,81,35,29,4,0
PRV56234,70,0,70,21720,310.2857142857143,80.0,1.1428571428571428,56,32,72.65714285714286,0,42,36,44,33,24,27,26,56,56,28,22,6,0
PRV56235,171,14,157,178900,1046.1988304093568,15822.0,92.52631578947368,153,76,72.57309941520468,14,34,80,115,66,15,48,83,113,131,58,48,15,0
PRV56236,36,7,29,56080,1557.7777777777778,7486.0,207.94444444444446,35,28,72.97222222222223,7,42,17,24,19,6,15,12,22,30,8,11,3,0
PRV56237,198,0,198,35030,176.91919191919192,600.0,3.0303030303030303,131,22,72.4949494949495,0,42,82,96,70,21,70,74,132,146,36,62,9,0
PRV56238,31,4,27,73690,2377.0967741935483,4362.0,140.70967741935485,30,14,73.70967741935483,4,34,15,19,14,7,13,16,23,23,10,9,3,0
PRV56239,125,0,125,54830,438.64,340.0,2.72,55,6,67.528,0,42,35,73,42,10,35,45,74,91,31,44,4,0
PRV56241,140,0,140,31640,226.0,130.0,0.9285714285714286,98,67,71.43571428571428,0,42,58,89,64,21,47,61,110,93,58,51,14,0
PRV56242,136,1,135,50420,370.7352941176471,1228.0,9.029411764705882,75,12,72.83088235294117,1,42,68,90,53,12,43,52,87,105,28,37,14,0
PRV56243,909,78,831,922780,1015.1595159515952,81274.0,89.90486725663717,604,122,71.99559955995599,78,42,395,518,372,138,291,380,662,697,270,280,73,0
PRV56245,76,0,76,13720,180.52631578947367,130.0,1.7105263157894737,44,7,66.89473684210526,0,42,33,50,31,6,26,46,49,54,16,13,12,0
PRV56247,26,2,24,20410,785.0,2256.0,86.76923076923077,21,10,71.61538461538461,2,42,8,12,5,3,8,8,14,13,13,10,3,0
PRV56248,934,0,934,283190,303.2012847965739,2290.0,2.4518201284796572,477,10,71.47537473233405,0,42,394,520,378,121,280,395,642,670,261,320,102,0
PRV56249,1110,56,1054,875110,788.3873873873874,61740.0,55.671776375112714,666,33,71.1045045045045,56,42,455,577,447,151,298,480,772,815,363,354,107,1
PRV56251,30,0,30,8950,298.3333333333333,0.0,0.0,16,9,72.13333333333334,0,42,6,16,6,4,3,10,22,23,12,14,1,0
PRV56252,18,0,18,5210,289.44444444444446,0.0,0.0,18,13,69.5,0,42,10,12,11,1,3,9,13,13,11,10,1,0
PRV56253,311,63,248,636680,2047.2025723472668,68064.0,218.85530546623795,228,28,71.93890675241157,63,42,128,168,129,39,98,127,224,222,117,104,31,1
PRV56255,102,0,102,38510,377.54901960784315,360.0,3.5294117647058822,68,13,73.96078431372548,0,42,33,60,46,15,27,37,76,77,25,30,4,0
PRV56256,55,11,44,90650,1648.1818181818182,11758.0,213.78181818181818,53,17,73.03636363636363,11,42,23,36,24,9,13,26,33,42,12,16,10,0
PRV56257,52,17,35,157440,3027.6923076923076,18256.0,351.0769230769231,48,19,73.32692307692308,17,42,26,31,27,9,16,16,40,42,21,20,6,1
PRV56258,70,0,70,26130,373.2857142857143,170.0,2.4285714285714284,70,46,73.94285714285714,0,10,30,40,31,14,24,30,49,51,18,21,6,0
PRV56259,196,16,180,160020,816.4285714285714,17508.0,89.3265306122449,188,110,71.13265306122449,16,42,93,112,74,20,59,91,145,156,69,80,26,1
PRV56260,59,55,4,550510,9330.677966101695,57672.0,994.3448275862069,53,9,72.33898305084746,55,42,40,39,34,19,36,34,47,55,22,17,11,0
PRV56261,69,0,69,24690,357.82608695652175,500.0,7.246376811594203,47,11,72.92753623188406,0,42,25,39,18,8,22,25,36,50,25,24,2,0
PRV56262,15,0,15,3480,232.0,40.0,2.6666666666666665,15,9,70.46666666666667,0,42,5,9,4,3,5,5,9,12,7,4,0,0
PRV56263,18,2,16,22940,1274.4444444444443,2336.0,129.77777777777777,17,11,78.55555555555556,2,42,7,7,2,1,5,9,12,12,8,5,0,0
PRV56264,51,19,32,172050,3373.529411764706,19294.0,385.88,45,27,72.33333333333333,19,42,24,25,28,6,16,25,35,37,7,12,4,0
PRV56265,126,20,106,211760,1680.6349206349207,21930.0,174.04761904761904,54,17,69.33333333333333,20,42,42,63,55,20,32,44,96,110,46,40,20,0
PRV56266,30,0,30,9640,321.3333333333333,40.0,1.3333333333333333,26,21,68.2,0,42,14,12,11,1,13,16,15,22,3,15,3,0
PRV56267,4,0,4,350,87.5,60.0,15.0,4,3,68.25,0,42,2,2,1,2,3,3,3,4,2,2,0,0
PRV56268,1113,61,1052,940670,845.1662174303684,67482.0,60.73987398739874,873,299,72.5004492362983,61,34,460,651,449,156,346,526,800,868,369,331,86,1
PRV56269,17,8,9,83230,4895.882352941177,8644.0,508.47058823529414,16,13,75.29411764705883,8,42,9,11,12,6,8,8,13,14,4,6,3,0
PRV56270,1043,0,1043,289970,278.01534036433367,2610.0,2.5023969319271333,485,44,71.14285714285714,0,42,389,586,405,203,329,413,730,829,269,280,105,0
PRV56271,93,1,92,36760,395.26881720430106,1528.0,16.43010752688172,65,17,67.0,1,42,30,48,19,11,25,32,57,72,28,21,12,0
PRV56272,22,0,22,5450,247.72727272727272,190.0,8.636363636363637,14,6,73.54545454545455,0,42,9,17,10,7,5,9,17,14,0,12,1,0
PRV56274,8,4,4,23980,2997.5,4272.0,534.0,8,7,69.5,4,42,2,4,6,2,3,3,3,5,3,2,2,0
PRV56275,80,0,80,24690,308.625,250.0,3.125,34,1,72.8875,0,42,25,58,33,3,15,32,58,68,14,22,23,0
PRV56276,7,1,6,13390,1912.857142857143,0.0,0.0,7,3,71.85714285714286,1,42,3,4,5,1,2,5,4,5,2,2,0,0
PRV56277,19,0,19,5470,287.89473684210526,0.0,0.0,17,5,75.63157894736842,0,42,9,14,8,3,5,5,16,18,8,7,0,0
PRV56278,27,0,27,20910,774.4444444444445,0.0,0.0,18,3,71.25925925925925,0,42,4,20,11,7,2,11,19,18,8,6,0,0
PRV56279,53,0,53,17770,335.2830188679245,100.0,1.8867924528301887,29,2,70.94339622641509,0,34,26,43,28,3,19,17,45,40,21,23,8,0
PRV56280,39,0,39,8450,216.66666666666666,90.0,2.3076923076923075,32,6,68.15384615384616,0,42,10,27,18,4,11,15,29,31,12,11,3,0
PRV56281,54,0,54,24130,446.85185185185185,210.0,3.888888888888889,24,2,70.57407407407408,0,42,16,40,32,6,8,21,40,42,15,17,8,0
PRV56282,4,0,4,500,125.0,0.0,0.0,4,2,81.25,0,34,3,3,2,2,1,2,2,2,0,2,1,0
PRV56283,3,0,3,2320,773.3333333333334,0.0,0.0,3,1,69.33333333333333,0,42,2,2,3,0,1,1,3,2,0,1,1,0
PRV56284,67,0,67,23090,344.6268656716418,110.0,1.6417910447761195,37,3,71.58208955223881,0,42,24,30,30,6,14,16,43,49,14,19,4,0
PRV56285,13,13,0,140000,10769.23076923077,13884.0,1068.0,12,2,74.3076923076923,13,42,7,10,9,3,7,6,10,13,4,6,1,0
PRV56286,1,1,0,23000,23000.0,1068.0,1068.0,1,1,73.0,1,42,0,1,1,0,0,0,1,1,1,1,0,0
PRV56287,107,0,107,28680,268.0373831775701,310.0,2.897196261682243,83,1,73.55140186915888,0,42,46,56,49,26,44,37,72,94,35,25,5,0
PRV56288,2,2,0,24000,12000.0,2136.0,1068.0,2,2,64.0,2,42,1,1,1,1,1,1,2,2,0,0,0,0
PRV56289,5,5,0,28000,5600.0,5340.0,1068.0,5,4,65.4,5,42,4,3,1,1,1,3,4,3,2,1,1,0
PRV56290,23,0,23,11560,502.60869565217394,10.0,0.43478260869565216,16,3,77.08695652173913,0,42,9,13,7,2,10,11,17,17,7,8,1,0
PRV56291,36,0,36,13150,365.27777777777777,0.0,0.0,26,2,70.27777777777777,0,42,15,16,16,3,10,19,24,26,14,8,4,0
PRV56293,3,0,3,430,143.33333333333334,0.0,0.0,3,2,70.0,0,42,0,1,0,0,0,1,0,1,0,0,0,0
PRV56295,4,0,4,1200,300.0,0.0,0.0,4,1,71.5,0,42,1,2,4,2,1,1,3,3,2,1,1,0
PRV56297,28,0,28,7140,255.0,0.0,0.0,23,3,75.92857142857143,0,42,16,22,12,5,8,12,20,18,19,8,3,0
PRV56299,5,0,5,320,64.0,0.0,0.0,5,1,74.2,0,42,2,4,2,0,1,2,3,2,2,1,0,0
PRV56300,8,0,8,990,123.75,100.0,12.5,5,1,77.25,0,42,6,5,5,0,0,1,8,6,3,2,0,0
PRV56301,3,0,3,1030,343.3333333333333,0.0,0.0,3,1,67.66666666666667,0,42,1,1,0,0,0,1,1,1,0,0,0,0
PRV56302,4,0,4,1500,375.0,20.0,5.0,4,1,69.25,0,42,2,1,1,0,0,1,3,3,2,2,1,0
PRV56303,2,0,2,70,35.0,0.0,0.0,2,1,74.5,0,42,0,0,0,0,0,1,1,2,0,1,0,0
PRV56304,15,0,15,12660,844.0,100.0,6.666666666666667,13,2,74.2,0,42,7,7,10,2,7,7,12,10,5,6,2,0
PRV56305,29,0,29,4200,144.82758620689654,0.0,0.0,12,1,75.51724137931035,0,42,2,12,10,3,9,8,20,18,4,7,0,0
PRV56306,7,0,7,1400,200.0,80.0,11.428571428571429,5,1,62.57142857142857,0,42,3,2,5,1,4,6,6,3,2,4,0,0
PRV56307,12,0,12,1330,110.83333333333333,0.0,0.0,12,3,70.25,0,34,6,6,4,0,2,6,9,8,6,6,1,0
PRV56308,15,0,15,5030,335.3333333333333,0.0,0.0,9,3,73.2,0,42,8,8,2,0,6,5,8,13,4,2,1,0
PRV56309,3,0,3,1320,440.0,0.0,0.0,3,1,59.666666666666664,0,42,1,1,3,0,2,3,2,3,2,1,1,0
PRV56310,1,0,1,80,80.0,0.0,0.0,1,1,74.0,0,42,1,1,1,0,0,0,1,1,0,1,0,0
PRV56311,19,0,19,7670,403.6842105263158,100.0,5.2631578947368425,10,2,74.10526315789474,0,42,7,12,1,3,6,7,11,15,10,6,0,0
PRV56313,3,0,3,100,33.333333333333336,0.0,0.0,3,1,68.66666666666667,0,42,1,3,2,0,1,1,1,2,1,2,1,0
PRV56314,8,0,8,3740,467.5,0.0,0.0,8,3,72.5,0,42,1,4,2,0,2,3,4,6,4,1,0,0
PRV56316,6,0,6,4450,741.6666666666666,0.0,0.0,5,3,77.33333333333333,0,42,4,4,2,2,3,4,5,6,2,1,1,0
PRV56317,2,0,2,10,5.0,0.0,0.0,2,2,81.5,0,42,1,1,1,1,1,1,2,2,1,2,1,0
PRV56318,1,0,1,200,200.0,0.0,0.0,1,1,82.0,0,42,1,1,0,0,0,0,1,1,0,1,0,0
PRV56319,13,0,13,6480,498.46153846153845,0.0,0.0,12,2,76.84615384615384,0,42,8,7,4,0,2,7,9,9,2,9,2,0
PRV56321,7,0,7,3910,558.5714285714286,20.0,2.857142857142857,6,2,71.14285714285714,0,42,0,4,2,0,0,1,5,5,1,2,0,0
PRV56322,37,0,37,6800,183.78378378378378,220.0,5.945945945945946,27,3,68.37837837837837,0,42,15,25,12,5,13,13,23,26,15,10,6,0
PRV56324,1,0,1,100,100.0,0.0,0.0,1,1,66.0,0,42,0,0,1,0,1,0,1,1,1,0,0,0
PRV56328,15,0,15,2100,140.0,0.0,0.0,13,3,80.8,0,42,7,8,5,0,2,7,10,12,7,5,2,0
PRV56329,14,14,0,177000,12642.857142857143,14952.0,1068.0,13,2,69.28571428571429,14,42,5,8,8,0,6,6,13,12,4,4,2,0
PRV56330,16,0,16,3130,195.625,0.0,0.0,15,3,70.6875,0,42,4,8,6,2,5,5,11,12,1,5,0,0
PRV56331,1,0,1,10,10.0,0.0,0.0,1,1,65.0,0,42,0,0,1,0,0,1,1,0,0,1,0,0
PRV56333,42,0,42,11600,276.1904761904762,0.0,0.0,33,2,72.28571428571429,0,42,24,23,22,5,13,20,31,32,11,14,3,0
PRV56334,8,0,8,670,83.75,0.0,0.0,8,1,68.625,0,42,1,4,2,0,0,3,6,5,3,3,1,0
PRV56335,18,18,0,156000,8666.666666666666,19224.0,1068.0,18,3,77.5,18,42,8,10,9,4,7,8,14,15,4,7,2,0
PRV56336,21,21,0,237000,11285.714285714286,22428.0,1068.0,21,1,71.04761904761905,21,42,9,12,13,5,7,6,16,15,11,9,1,0
PRV56337,2,0,2,180,90.0,30.0,15.0,2,1,88.5,0,42,2,1,0,0,0,2,2,1,0,2,0,0
PRV56338,10,10,0,97400,9740.0,10680.0,1068.0,10,3,67.2,10,42,6,8,6,3,8,7,7,8,3,5,1,0
PRV56339,1,1,0,9000,9000.0,1068.0,1068.0,1,1,45.0,1,42,0,1,1,0,1,0,1,1,1,1,0,0
PRV56340,3,3,0,57000,19000.0,3204.0,1068.0,3,1,65.33333333333333,3,42,3,2,2,0,1,2,3,2,1,2,0,0
PRV56341,1,1,0,18000,18000.0,1068.0,1068.0,1,1,75.0,1,42,0,0,0,1,0,1,1,1,1,0,0,0
PRV56342,5,5,0,52000,10400.0,5340.0,1068.0,5,1,68.6,5,42,1,1,1,1,2,0,3,4,0,2,0,0
PRV56344,11,0,11,3520,320.0,0.0,0.0,10,5,72.27272727272727,0,43,7,4,0,1,1,1,5,6,5,0,1,0
PRV56345,572,0,572,134510,235.15734265734267,2140.0,3.7412587412587412,243,10,72.9458041958042,0,43,278,318,216,90,142,248,356,414,167,162,44,0
PRV56346,42,0,42,16050,382.14285714285717,140.0,3.3333333333333335,25,14,75.35714285714286,0,43,16,23,24,15,5,13,31,30,8,13,10,0
PRV56347,51,9,42,106110,2080.5882352941176,9842.0,192.98039215686273,43,19,73.88235294117646,9,43,28,28,23,9,8,28,41,43,18,14,4,0
PRV56348,58,0,58,11200,193.10344827586206,220.0,3.793103448275862,36,28,75.27586206896552,0,43,25,40,29,10,21,27,37,44,23,17,6,0
PRV56349,61,31,30,288280,4725.901639344263,31062.0,526.4745762711865,51,33,69.72131147540983,31,43,24,40,30,9,27,31,42,46,18,24,4,0
PRV56350,158,66,92,812530,5142.594936708861,69530.0,442.86624203821657,119,80,74.4113924050633,66,43,51,102,65,40,44,60,111,129,43,47,18,1
PRV56351,29,0,29,10920,376.55172413793105,90.0,3.103448275862069,17,13,72.65517241379311,0,16,10,25,20,3,15,15,25,27,12,5,3,0
PRV56352,24,4,20,37730,1572.0833333333333,4312.0,179.66666666666666,22,14,75.04166666666667,4,43,9,10,8,4,5,12,13,14,11,5,1,0
PRV56353,96,0,96,29340,305.625,320.0,3.3333333333333335,46,25,72.05208333333333,0,43,34,55,33,22,24,55,67,70,16,36,1,0
PRV56354,11,3,8,70470,6406.363636363636,3204.0,291.27272727272725,9,7,74.0909090909091,3,43,3,7,2,1,3,3,7,9,3,2,1,0
PRV56355,115,4,111,76130,662.0,4592.0,39.93043478260869,35,16,74.84347826086956,4,43,18,73,38,21,32,62,79,83,18,49,22,0
PRV56357,16,0,16,1690,105.625,0.0,0.0,13,6,69.4375,0,43,7,8,5,2,6,9,14,11,2,5,0,0
PRV56358,4,0,4,240,60.0,0.0,0.0,4,4,76.0,0,43,1,1,1,0,0,3,3,4,0,1,0,0
PRV56360,78,0,78,25060,321.28205128205127,50.0,0.6410256410256411,34,6,71.37179487179488,0,43,36,54,37,20,35,47,52,66,21,33,3,0
PRV56361,114,7,107,105550,925.8771929824561,7686.0,67.42105263157895,51,19,73.64912280701755,7,43,52,50,55,6,36,70,72,77,57,17,33,1
PRV56362,60,0,60,13210,220.16666666666666,290.0,4.833333333333333,51,18,74.41666666666667,0,43,23,32,25,9,12,22,39,45,21,12,5,0
PRV56363,19,0,19,10420,548.421052631579,280.0,14.736842105263158,8,2,70.78947368421052,0,43,11,12,11,8,4,6,17,15,0,10,3,0
PRV56364,79,0,79,31280,395.9493670886076,320.0,4.050632911392405,28,1,77.07594936708861,0,43,35,45,42,13,23,28,55,64,35,28,3,0
PRV56366,9,0,9,1880,208.88888888888889,0.0,0.0,8,2,68.66666666666667,0,43,3,4,5,0,3,5,4,8,0,2,1,0
PRV56367,45,0,45,10550,234.44444444444446,0.0,0.0,14,4,75.97777777777777,0,43,4,35,22,1,10,32,37,33,3,2,0,0
PRV56368,34,1,33,9050,266.1764705882353,1108.0,32.588235294117645,12,7,71.94117647058823,1,43,7,2,16,4,15,5,21,25,14,10,0,0
PRV56369,1,0,1,80,80.0,0.0,0.0,1,1,57.0,0,43,0,1,1,0,0,0,1,1,0,0,0,0
PRV56370,9,0,9,1620,180.0,0.0,0.0,3,2,67.0,0,43,3,3,0,0,0,5,0,3,5,0,0,0
PRV56373,1,0,1,10,10.0,0.0,0.0,1,1,84.0,0,43,1,1,0,0,0,0,1,1,1,1,0,0
PRV56374,25,0,25,7570,302.8,390.0,15.6,11,6,73.12,0,43,9,18,8,5,4,8,20,19,2,3,0,0
PRV56375,54,0,54,15220,281.85185185185185,390.0,7.222222222222222,29,4,73.79629629629629,0,43,26,19,19,2,11,28,25,36,20,6,5,0
PRV56376,20,0,20,10780,539.0,70.0,3.5,10,6,69.7,0,43,4,2,5,0,0,9,13,9,9,0,0,0
PRV56377,1,0,1,60,60.0,0.0,0.0,1,1,66.0,0,43,0,0,0,1,0,0,1,1,1,1,1,0
PRV56378,31,0,31,4480,144.51612903225808,0.0,0.0,19,1,76.03225806451613,0,43,13,16,9,1,6,13,23,14,16,4,2,0
PRV56379,53,0,53,16520,311.6981132075472,60.0,1.1320754716981132,26,11,72.90566037735849,0,43,14,26,16,14,19,17,27,47,20,20,4,0
PRV56380,21,0,21,6040,287.6190476190476,0.0,0.0,10,3,66.95238095238095,0,43,3,9,11,5,7,1,19,11,4,3,3,0
PRV56381,8,0,8,4720,590.0,0.0,0.0,1,3,82.0,0,43,0,0,8,0,0,8,0,8,0,0,0,0
PRV56384,49,2,47,29790,607.9591836734694,2146.0,43.795918367346935,23,8,75.59183673469387,2,43,23,37,18,1,14,19,36,35,23,17,19,0
PRV56385,22,0,22,2770,125.9090909090909,100.0,4.545454545454546,11,2,71.4090909090909,0,43,9,10,7,8,3,7,18,17,0,5,0,0
PRV56387,1,0,1,90,90.0,0.0,0.0,1,1,78.0,0,43,1,1,1,0,1,1,0,1,0,0,0,0
